Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
17184,The Invisible Man,H.G. Wells,"Wells, H.G.",,0451528522,9780451528520,4,3.64,Signet Classics,Paperback,192,2002,1897,5/6/2021,1/7/2021,owned,owned (#18),read,,,,1,,,1,,,unspecified,,
6115136,Rice Boy,Evan Dahm,"Dahm, Evan",,,,4,4.38,,Paperback,460,2008,2008,1/27/2021,1/26/2021,owned,owned (#19),read,,,,1,,,1,,,unspecified,,
45047384,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,,,4,4.53,Tor Books,Kindle Edition,394,2020,2020,4/6/2021,1/7/2021,"favorite, owned","favorite (#31), owned (#17)",read,,,,1,,,1,,,unspecified,,
52532330,You Will Be Found,Benj Pasek,"Pasek, Benj",Justin Paul,0316537667,9780316537667,5,4.58,"Little, Brown Books for Young Readers",Hardcover,64,2020,,,1/7/2021,"favorite, owned","favorite (#25), owned (#16)",read,,,,1,,,1,,,unspecified,,
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, رضی هیرمند",1600964338,9781600964336,3,4.09,Waking Lion Press,Paperback,86,2006,1886,4/12/2021,4/7/2021,"reread, owned","reread (#23), owned (#15)",read,,,,1,,,1,,,unspecified,,
57435212,Shiver,Allie Reynolds,"Reynolds, Allie",,1101949627,9781101949627,4,3.86,G.P. Putnam's Sons,Paperback,390,2021,2020,4/5/2021,3/30/2021,owned,owned (#13),read,,,,1,,,1,,,unspecified,,
53288434,The Lost Apothecary,Sarah Penner,"Penner, Sarah",,0778311015,9780778311010,3,3.86,Park Row,Hardcover,301,2021,2021,4/27/2021,4/5/2021,owned,owned (#14),read,,,,1,,,1,,,unspecified,,
52046853,"Consolations: The Solace, Nourishment and Underlying Meaning of Everyday Words",David Whyte,"Whyte, David",Maria Popova,1786897636,9781786897633,4,4.47,Canongate Books,Hardcover,192,2019,2014,3/30/2021,3/13/2021,"reread, favorite, owned","reread (#21), favorite (#37), owned (#12)",read,,,,1,,,1,,,unspecified,,
35681250,"Descender, Vol. 5: Rise of the Robots",Jeff Lemire,"Lemire, Jeff",Dustin Nguyen,1534303456,9781534303454,2,4.25,Image Comics,Paperback,120,2018,2018,4/6/2021,3/3/2021,owned,owned (#9),read,,,,1,,,1,,,unspecified,,
56663640,"Breach of Peace (The Lawful Times, #0.1)",Daniel B. Greene,"Greene, Daniel B.",,,9780578840789,3,3.69,,ebook,98,2021,2021,3/20/2021,3/3/2021,owned,owned (#11),read,,,,1,,,1,,,unspecified,,
37491889,"Descender, Vol. 6: The Machine War",Jeff Lemire,"Lemire, Jeff",Dustin Nguyen,1534306900,9781534306905,3,4.3,Image Comics,Paperback,152,2018,2018,4/6/2021,3/3/2021,owned,owned (#10),read,,,,1,,,1,,,unspecified,,
31206567,"Descender, Vol. 3: Singularities",Jeff Lemire,"Lemire, Jeff",Dustin Nguyen,1632158787,9781632158789,5,4.19,Image Comics,Paperback,128,2016,2016,3/18/2021,3/3/2021,owned,owned (#7),read,,,,1,,,1,,,unspecified,,
48611589,"Pomskies: A Complete Guide for the New Owner: Training, Feeding, and Loving your New Pomsky Dog (Second Edition)",David     Anderson,"Anderson, David",Erin Hotovy,,,5,4,LP Media Inc,Kindle Edition,181,2019,,3/5/2021,3/2/2021,owned,owned (#6),read,,,,1,,,1,,,unspecified,,
33585545,"Descender, Vol. 4: Orbital Mechanics",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands",1534301933,9781534301931,2,4.21,Image Comics,Paperback,120,2017,2017,4/5/2021,3/3/2021,owned,owned (#8),read,,,,1,,,1,,,unspecified,,
28204537,"Descender, Vol. 2: Machine Moon",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands",1632156768,9781632156761,3,4.17,Image Comics,Paperback,116,2016,2016,3/6/2021,2/28/2021,owned,owned (#5),read,,,,1,,,1,,,unspecified,,
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,0593135202,9780593135204,5,4.6,Ballantine Books,Hardcover,476,2021,2021,5/17/2021,5/7/2021,"favorite, owned","favorite (#39), owned (#4)",read,,,,1,,,1,,,unspecified,,
1584069,Lassie: Best Friends Are Forever,Sheila Black,"Black, Sheila",,0140368027,9780140368024,5,4.1,Puffin Books,Paperback,145,1994,1994,,4/11/2021,"favorite, owned","favorite (#33), owned (#3)",read,,,,1,,,1,,,unspecified,,
22578294,Glitch,Hugh Howey,"Howey, Hugh",,,,2,3.89,Broad Reach Publishing,Kindle Edition,15,2014,2014,,5/19/2021,,,read,,,,1,,,0,,,,,
57445593,The Neil Gaiman at the End of the Universe,Arvind Ethan David,"David, Arvind Ethan","Neil Gaiman, Jewel Staite",,,4,3.93,,Audible Audio,1,2021,2021,5/18/2021,5/18/2021,,,read,,,,1,,,0,,,,,
36449535,Columbus Day (Expeditionary Force #1),Craig Alanson,"Alanson, Craig",,1520126247,9781520126241,0,4.26,Independently published,Paperback,271,2017,2016,,5/18/2021,"to-read, tbr","to-read (#171), tbr (#21)",to-read,,,,0,,,0,,,,,
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, Robert Heindel",,,0,3.87,Norton,Paperback,464,2002,1847,,5/18/2021,dnf,dnf (#29),dnf,,,,0,,,0,,,,,
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Constance Garnett, Aylmer Maude, Louise Maude, Dmitriy Butko, George Gibian",,,0,4.06,Vintage,Paperback,964,2012,1877,,5/18/2021,dnf,dnf (#28),dnf,,,,0,,,0,,,,,
6439131,The Outsiders,S.E. Hinton,"Hinton, S.E.",,,,4,4.1,Laurel-Leaf Books/Dell Publishing,Paperback,156,1968,1967,,10/6/2017,,,read,,,,1,,,0,,,,,
395003,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,0571135390,9780571135394,3,4.1,Faber & Faber,Paperback,305,2000,1984,,12/8/2017,,,read,,,,1,,,0,,,,,
25622746,Collected Poems: 1950–2012,Adrienne Rich,"Rich, Adrienne",Claudia Rankine,0393285111,9780393285116,0,4.56,W. W. Norton  Company,Hardcover,1164,2016,2016,,11/28/2018,dnf,dnf (#27),dnf,,,,1,,,0,,,,,
17412470,A Comprehensive Anthology of American Poetry,Conrad Aiken,"Aiken, Conrad",,,,0,3.17,Modern Library,Hardcover,490,1944,1944,,11/28/2018,dnf,dnf (#26),dnf,,,,1,,,0,,,,,
131954,"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",Patricia MacLachlan,"MacLachlan, Patricia",,0590974092,9780590974097,5,3.78,Scholastic,Paperback,64,1996,1985,,7/26/2019,,,read,,,,1,,,0,,,,,
822413,"Skylark (Sarah, Plain and Tall, #2)",Patricia MacLachlan,"MacLachlan, Patricia",,0060233281,9780060233280,5,3.94,HarperCollins,Hardcover,96,1994,1994,,7/26/2019,,,read,,,,1,,,0,,,,,
121429,Caleb = Caleb's Story,Patricia MacLachlan,"MacLachlan, Patricia",,8427932529,9788427932524,5,3.93,Lectorum Publications,Paperback,112,2003,2000,,7/26/2019,,,read,,,,1,,,0,,,,,
8309278,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,,,5,4.13,HMH Books for Young Readers,Kindle Edition,204,1993,1993,,8/3/2019,reread,reread (#8),read,,,,1,,,0,,,,,
15816557,"Gathering Blue (The Giver Quartet, #2)",Lois Lowry,"Lowry, Lois",,0547904142,9780547904146,0,3.81,HMH Books for Young Readers,Paperback,256,2013,2000,,8/3/2019,,,read,,,,1,,,0,,,,,
13592926,"Messenger (The Giver Quartet, #3)",Lois Lowry,"Lowry, Lois",,0547995679,9780547995670,0,3.9,HMH Books for Young Readers,Hardcover,187,2012,2004,,8/3/2019,,,read,,,,1,,,0,,,,,
11849,The Witch of Blackbird Pond,Elizabeth George Speare,"Speare, Elizabeth George",,0307257800,9780307257802,4,3.98,Dell Publishing,Mass Market Paperback,223,1980,1958,,8/20/2019,owned,owned (#186),read,,,,1,,,1,,,unspecified,,
1045397,Uncle Tungsten: Memories of a Chemical Boyhood,Oliver Sacks,"Sacks, Oliver",,0676975372,9780676975376,0,3.98,Vintage Canada,Paperback,352,2002,2001,,8/31/2019,,,read,,,,1,,,0,,,,,
859118,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,"Montgomery, L.M.",,0770422063,9780770422066,3,4.19,Seal,Mass Market Paperback,276,1996,1909,,8/30/2019,,,read,,,,1,,,0,,,,,
763588,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,055321313X,9780553213133,3,4.26,Bantam Books,Paperback,308,1982,1908,,8/30/2019,,,read,,,,1,,,0,,,,,
17899904,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,0062287338,9780062287335,2,3.62,Katherine Tegen Books,Paperback,526,2013,2013,,8/30/2019,,,read,,,,1,,,0,,,,,
1140911,"My Side of the Mountain (Mountain, #1)",Jean Craighead George,"George, Jean Craighead",,0525463461,9780525463467,0,4.06,Dutton Books for Young Readers,Hardcover,177,1999,1959,,8/31/2019,,,read,,,,1,,,0,,,,,
30122,"The Missing Piece (The Missing Piece, #1)",Shel Silverstein,"Silverstein, Shel",,0060256710,9780060256715,0,4.24,HarperCollins,Hardcover,112,2006,1976,,5/18/2021,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,0060256656,9780060256654,0,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,5/18/2021,,,read,,,,1,,,0,,,,,
1432,Hamlet,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine",,,0,4.03,Washington Square Press,Paperback,342,2003,1603,,12/4/2019,,,read,,,,2,,,0,,,,,
3974636,Encyclopedia Brown Saves the Day,Donald J. Sobol,"Sobol, Donald J.",,0525672109,9780840772107,0,3.98,Dutton Juvenile,Hardcover,96,1970,1970,,10/2/2020,,,read,,,,1,,,0,,,,,
2290113,"Encyclopedia Brown Lends a Hand (Encyclopedia Brown, #11)",Donald J. Sobol,"Sobol, Donald J.",,0525672184,9780525672180,0,3.95,Dutton Juvenile,Hardcover,160,1974,1974,,10/2/2020,,,read,,,,1,,,0,,,,,
43949790,The Bronze Bow,Elizabeth George Speare,"Speare, Elizabeth George",,0395137195,9780395137192,4,3.98,HMH Books for Young Readers,Paperback,254,1997,1961,,10/12/2020,,,read,,,,1,,,0,,,,,
25205337,Heart and Brain: An Awkward Yeti Collection,Nick Seluk,"Seluk, Nick",,1449470890,9781449470890,0,4.33,Andrews McMeel Publishing,Paperback,144,2015,2015,,5/18/2021,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
49015373,Revelation Space (The Inhibitor Trilogy Book 1),Alastair Reynolds,"Reynolds, Alastair",,,,0,3.98,Orbit,Kindle Edition,561,2020,2000,,12/2/2020,"currently-reading, owned","currently-reading (#1), owned (#2)",currently-reading,,,,1,,,1,,,unspecified,,
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,0743421922,9780743421928,0,4.19,Pocket Books/Simon & Schuster (NY),Paperback,496,2002,2000,,5/17/2021,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
12013,"Excession (Culture, #5)",Iain M. Banks,"Banks, Iain M.",,0553575376,9780553575378,0,4.19,Random House Inc,Mass Market Paperback,500,1998,1996,,5/17/2021,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
6271219,Problem Solving 101: A Simple Book for Smart People,Ken Watanabe,"Watanabe, Ken",渡辺 健介,1591842425,9781591842422,0,4.11,Portfolio,Hardcover,111,2009,2007,,5/13/2021,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,1481442546,9781481442541,0,4.38,Gallery / Saga Press,Hardcover,464,2016,2016,,5/13/2021,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
59716,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",,140679239X,9781406792393,0,3.78,Harvest Books,Paperback,209,1989,1927,,6/3/2020,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,,,0,3.76,Simon  Schuster,Paperback,480,2007,1889,,12/29/2020,dnf,dnf (#25),dnf,,,,0,,,0,,,,,
763508,Under Milk Wood,Dylan Thomas,"Thomas, Dylan",,0811202097,9780811202091,2,4.08,New Directions,Paperback,121,1954,1954,5/11/2021,5/10/2021,,,read,,,,1,,,0,,,,,
563820,A Child's Christmas in Wales,Dylan Thomas,"Thomas, Dylan",Trina Schart Hyman,0823405656,9780823405657,3,4.15,Holiday House,Hardcover,48,1985,1952,,5/10/2021,,,read,,,,1,,,0,,,,,
6619539,Do Not Go Gentle Into That Good Night,Dylan Thomas,"Thomas, Dylan",,,,4,4.5,,,1,1951,1951,,5/10/2021,,,read,,,,1,,,0,,,,,
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,1476733503,9781476733500,0,4.33,Scribner,Hardcover,592,2016,2016,,8/2/2018,"to-read, deep-dive","to-read (#7), deep-dive (#3)",to-read,,,,0,,,0,,,,,
30971755,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,Jennifer A. Doudna,"Doudna, Jennifer A.",Samuel H. Sternberg,0544716949,9780544716940,0,4.13,Houghton Mifflin Harcourt,Hardcover,304,2017,2017,,12/29/2020,"to-read, deep-dive","to-read (#73), deep-dive (#2)",to-read,,,,0,,,0,,,,,
4808763,The Last Question,Isaac Asimov,"Asimov, Isaac","Bob E. Flick, Jim Gallant",1884214495,9781884214493,4,4.58,Ziggurat Productions,Audio CD,9,2007,1956,,5/7/2021,,,read,,,,1,,,0,,,,,
52374,Against Interpretation and Other Essays,Susan Sontag,"Sontag, Susan",,0312280866,9780312280864,0,4.13,Picador,Paperback,312,2001,1966,,4/24/2021,dnf,dnf (#24),dnf,,,,0,,,0,,,,,
3836,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","John Rutherford, Roberto González Echevarría",0142437239,9780142437230,0,3.88,Penguin Books,Paperback,1023,2003,1605,,5/7/2021,dnf,dnf (#23),dnf,,,,0,,,0,,,,,
92625,The Ones Who Walk Away from Omelas,Ursula K. Le Guin,"Guin, Ursula K. Le",,0886825016,9780886825010,4,4.39,"Creative Education, Inc.",Hardcover,32,1997,1973,,5/7/2021,,,read,,,,1,,,0,,,,,
284996,The Complete Stories,Flannery O'Connor,"O'Connor, Flannery",Robert Giroux,,,0,4.4,"Farrar, Straus & Giroux",Paperback,555,1971,1955,,5/5/2021,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
41713578,A Good Man is Hard to Find,Flannery O'Connor,"O'Connor, Flannery",,0571351816,9780571351817,4,3.91,Faber & Faber,Paperback,34,2019,1949,5/5/2021,5/5/2021,,,read,,,,1,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,,,0,3.72,Vintage,Paperback,288,1991,1930,,5/4/2021,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,0553383043,9780553383041,0,3.99,,Paperback,183,2004,1968,,5/3/2021,"to-read, tbr","to-read (#158), tbr (#17)",to-read,,,,0,,,0,,,,,
16690,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,0340837942,9780340837948,3,4.15,Hodder & Stoughton,Paperback,288,2005,1966,5/3/2021,3/17/2021,,,read,,,,1,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,0142000655,9780142000656,0,4.38,Penguin Books,Paperback,601,2002,1952,,5/2/2021,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
6800644,Inside the Black Box: The Simple Truth about Quantitative Trading,Rishi K. Narang,"Narang, Rishi K.",,0470432063,9780470432068,0,3.7,John Wiley & Sons,Hardcover,224,2009,2009,,5/1/2021,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
29,The Mother Tongue: English and How It Got That Way,Bill Bryson,"Bryson, Bill",,0380715430,9780380715435,0,3.91,William Morrow Paperbacks,Paperback,270,1991,1990,,4/30/2021,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,1400078431,9781400078431,0,3.88,Vintage,Paperback,227,2007,2005,,4/30/2021,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
53121631,Underland: A Deep Time Journey,Robert Macfarlane,"Macfarlane, Robert",,0393358097,9780393358094,0,4.22,W. W. Norton  Company,Paperback,496,2020,2019,,4/29/2021,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
36337550,The 7½ Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",,,,4,3.89,Sourcebooks Landmark,Hardcover,432,2018,2018,4/29/2021,3/13/2021,favorite,favorite (#40),read,,,,1,,,0,,,,,
37738,Freckle Juice,Judy Blume,"Blume, Judy",,9991373764,9789991373768,0,3.83,,Paperback,40,1988,1978,,4/29/2021,,,read,,,,1,,,0,,,,,
36454667,"Empire of Silence (Sun Eater, #1)",Christopher Ruocchio,"Ruocchio, Christopher",,,,0,4,DAW,Kindle Edition,624,2018,2018,,4/29/2021,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
11550559,The Kitchen Counter Cooking School: How a Few Simple Lessons Transformed Nine Culinary Novices into Fearless Home Cooks,Kathleen Flinn,"Flinn, Kathleen",,0670023000,9780670023004,4,4.09,Viking Adult,Hardcover,304,2011,2011,,4/28/2021,,,read,,,,1,,,0,,,,,
457228,Butcher's Crossing,John  Williams,"Williams, John",Michelle Latiolais,1590171985,9781590171981,0,4.14,New York Review Books,Paperback,274,2007,1960,,4/28/2021,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
642241,On Photography,Susan Sontag,"Sontag, Susan",,0312420099,9780312420093,0,3.86,Picador,Paperback,224,2001,1973,,4/26/2021,,,read,,,,1,,,0,,,,,
31578250,October: The Story of the Russian Revolution,China Miéville,"Miéville, China",,1784782777,9781784782771,0,3.91,Verso,Hardcover,369,2017,2017,,4/26/2021,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
6617037,"Debt: The First 5,000 Years",David Graeber,"Graeber, David",,1933633867,9781933633862,0,4.18,Melville House Publishing,Hardcover,534,2011,2011,,4/26/2021,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
14948,A Writer's Diary,Virginia Woolf,"Woolf, Virginia",Leonard Woolf,0156027917,9780156027915,3,4.13,Mariner Books,Paperback,355,2003,1953,,4/26/2021,,,read,,,,1,,,0,,,,,
539282,Fences (The Century Cycle #6),August Wilson,"Wilson, August",,0452264014,9780452264014,0,3.89,Plume Books,Paperback,101,1986,1986,,4/24/2021,,,read,,,,1,,,0,,,,,
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",Aysha Kala,,,0,4.16,Harper Collins Children's Books,Paperback,403,2016,2016,,12/29/2020,dnf,dnf (#22),dnf,,,,0,,,0,,,,,
1450946,Enchantress from the Stars,Sylvia Engdahl,"Engdahl, Sylvia","Lois Lowry, Leo Dillon, Diane Dillon",0802787649,9780802787644,0,3.95,Walker Childrens,Hardcover,288,2001,1970,,4/17/2021,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,,,0,4.37,,Kindle Edition,220,2020,2020,,4/19/2021,"to-read, tbr","to-read (#142), tbr (#18)",to-read,,,,0,,,0,,,,,
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,014303653X,9780143036531,3,4.13,Penguin Books,Paperback,184,2005,1985,4/22/2021,1/11/2021,,,read,,,,1,,,0,,,,,
34928122,Artemis,Andy Weir,"Weir, Andy",,0553448129,9780553448122,0,3.67,Crown,Hardcover,305,2017,2017,,4/19/2021,dnf,dnf (#20),dnf,,,,0,,,0,,,,,
16066335,Fine Structure,Sam  Hughes,"Hughes, Sam",qntm,,,0,4.15,,,223,2010,2010,,4/19/2021,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
36315937,The Deepest Blue,Sarah Beth Durst,"Durst, Sarah Beth",,,,3,3.94,Harper Voyager,,368,2019,2019,4/17/2021,1/27/2021,,,read,,,,1,,,0,,,,,
9778945,The Shallows: What the Internet Is Doing to Our Brains,Nicholas Carr,"Carr, Nicholas",,0393339750,9780393339758,0,3.89,W. W. Norton  Company,Paperback,280,2011,2010,,4/16/2021,"to-read, tbr","to-read (#140), tbr (#13)",to-read,,,,0,,,0,,,,,
54711167,Ten Thousand Light-Years From Home (Penguin Science Fiction),James Tiptree,"Tiptree, James",,,,0,3.62,,Kindle Edition,,2020,,,4/14/2021,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
17899948,Rebecca,Daphne du Maurier,"Maurier, Daphne du",,0316323705,9780316323703,0,4.23,"Little, Brown and Company",ebook,449,2013,1938,,4/15/2021,dnf,dnf (#19),dnf,,,,0,,,0,,,,,
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,1476738017,9781476738017,0,4.35,Atria Books,Hardcover,337,2014,2012,,1/6/2021,"dnf, reread","dnf (#5), reread (#26)",dnf,,,,0,,,0,,,,,
18007533,One More Thing: Stories and Other Stories,B.J. Novak,"Novak, B.J.",,0385351836,9780385351836,0,3.67,Knopf,Hardcover,288,2014,2014,,4/14/2021,dnf,dnf (#18),dnf,,,,0,,,0,,,,,
65840,"Anne of Windy Poplars (Anne of Green Gables, #4)",L.M. Montgomery,"Montgomery, L.M.",,0808516965,9780808516965,5,4.04,Turtleback Books,Hardcover,288,1983,1936,,8/30/2019,,,read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0140285601,9780140285604,2,4.16,Penguin,Paperback,179,1999,1963,7/11/2020,6/6/2020,,,read,,,,1,,,0,,,,,
20763766,Information Doesn't Want to Be Free: Laws for the Internet Age,Cory Doctorow,"Doctorow, Cory","Neil Gaiman, Amanda Palmer",1940450284,9781940450285,4,4.01,McSweeney's,Hardcover,192,2014,2014,,2/1/2020,reread,reread (#20),read,,,,1,,,0,,,,,
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,"McDougall, Christopher",,0307266303,9780307266309,4,4.29,Knopf,Hardcover,287,2009,2009,5/28/2020,5/17/2020,,,read,,,,1,,,0,,,,,
44770129,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",Scott H. Young,"Young, Scott H.",,,,4,3.93,HarperBusiness,Kindle Edition,304,2019,2019,2/21/2020,12/26/2019,,,read,,,,1,,,0,,,,,
18966806,"Morning Star (Red Rising Saga, #3)",Pierce Brown,"Brown, Pierce",,0345539842,9780345539847,3,4.48,Del Rey,Hardcover,524,2016,2016,4/14/2021,2/23/2021,,,read,,,,1,,,0,,,,,
1038873,Think: A Compelling Introduction to Philosophy,Simon Blackburn,"Blackburn, Simon",,0192100246,9780192100245,0,3.77,"Oxford University Press, USA",Hardcover,296,1999,1999,,4/11/2021,dnf,dnf (#17),dnf,,,,0,,,0,,,,,
23282249,"Archivist Wasp (Archivist Wasp Saga, #1)",Nicole Kornher-Stace,"Kornher-Stace, Nicole",,1618730975,9781618730978,0,3.74,Big Mouth House,Paperback,268,2015,2015,,4/11/2021,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
35036409,My Brilliant Friend (The Neapolitan Novels #1),Elena Ferrante,"Ferrante, Elena",Ann Goldstein,,,0,3.97,Penguin Random House ,Paperback,331,2012,2011,,4/11/2021,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
18075234,Challenger Deep,Neal Shusterman,"Shusterman, Neal",,,,0,4.14,HarperCollins,Kindle Edition,320,2015,2015,,4/9/2021,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,0060530928,9780060530921,0,4.13,HarperCollins,Hardcover,307,2008,2008,,4/8/2021,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
498954,"Addy's Surprise: A Christmas Story (American Girls: Addy, #3)",Connie Rose Porter,"Porter, Connie Rose",,1562470795,9781562470791,0,4.08,American Girl Publishing Inc,Paperback,88,1993,1993,,4/7/2021,,,read,,,,1,,,0,,,,,
539304,"Addy Learns a Lesson: A School Story (American Girls: Addy, #2)",Connie Rose Porter,"Porter, Connie Rose",,1562470779,0723232070770,0,4.08,American Girl,Paperback,88,1993,1993,,4/7/2021,,,read,,,,1,,,0,,,,,
654258,"Meet Addy: An American Girl (American Girls: Addy, #1)",Connie Rose Porter,"Porter, Connie Rose",,1562470752,0723232070756,0,4.08,American Girl Publishing Inc,Paperback,69,1993,1993,,4/7/2021,,,read,,,,1,,,0,,,,,
114689,Peril at King's Creek: A Felicity Mystery (American Girl Mysteries),Elizabeth McDavid Jones,"Jones, Elizabeth McDavid",,1593691017,9781593691011,0,4.1,American Girl Publishing Inc,Paperback,167,2006,2006,,4/7/2021,,,read,,,,1,,,0,,,,,
664147,"Changes for Felicity: A Winter Story (American Girls: Felicity, #6)",Valerie Tripp,"Tripp, Valerie",,156247037X,9781562470371,0,4,American Girl Publishing Inc,Paperback,88,1992,1992,,4/7/2021,,,read,,,,1,,,0,,,,,
722960,"Felicity Saves the Day: A Summer Story (American Girls: Felicity, #5)",Valerie Tripp,"Tripp, Valerie",,1562470345,9781562470340,0,3.9,American Girl Publishing Inc,Paperback,88,1992,1992,,4/7/2021,,,read,,,,1,,,0,,,,,
664135,"Happy Birthday, Felicity! A Springtime Story (American Girls: Felicity, #4)",Valerie Tripp,"Tripp, Valerie",,,,0,3.93,American Girl,Paperback,88,1992,1992,,4/7/2021,,,read,,,,1,,,0,,,,,
716596,"Felicity's Surprise (American Girls: Felicity, #3)",Valerie Tripp,"Tripp, Valerie",Keith Skeen,1562470108,9781562470104,0,3.94,American Girl Publishing Inc,Paperback,88,1991,1991,,4/7/2021,,,read,,,,1,,,0,,,,,
215801,"Felicity Learns a Lesson: A School Story (American Girls: Felicity, #2)",Valerie Tripp,"Tripp, Valerie","Dan Andreasen, Luann Roberts, Keith Skeen, LATIMER",1562470078,9781562470074,0,3.91,American Girl Publishing Inc,Paperback,69,1991,1991,,4/7/2021,,,read,,,,1,,,0,,,,,
420159,"Meet Felicity: An American Girl (American Girls: Felicity, #1)",Valerie Tripp,"Tripp, Valerie","Dan Andreasen, Luann Roberts",,,0,3.9,American Girl,Paperback,69,1991,1991,,4/7/2021,,,read,,,,1,,,0,,,,,
1126944,"Changes for Josefina: A Winter Story (American Girls: Josephina, #6)",Valerie Tripp,"Tripp, Valerie",Jean-Paul Tibbles,1562475916,0723232075911,0,3.91,Pleasant Company Publications,Paperback,70,1998,1998,,4/7/2021,,,read,,,,1,,,0,,,,,
500828,"Josefina Saves the Day: A Summer Story (American Girls: Josefina, #5)",Valerie Tripp,"Tripp, Valerie",,1562475894,9781562475895,0,3.94,American Girl Publishing Inc,Paperback,69,1998,1998,,4/7/2021,,,read,,,,1,,,0,,,,,
